loudness,acousticness
-5.696,0.00569
-4.854,0.034
-9.935,0.206
-6.167,0.0123
-4.023,0.23
-5.693,0.00892
-6.196,0.00768
-7.255,0.365
-4.405,0.0178
-3.752,0.0106
-4.082,0.000886
-4.078,0.0195
-4.968,0.00834
-2.598,0.0727
-7.666,0.114
-11.5,0.0737
-11.832,0.000207
-3.3,0.00393
-13.214,0.584
-6.333,0.00577
-4.762,0.0338
-4.939,0.0518
-6.469,0.144
-11.334,0.299
-5.566,0.00512
-7.315,0.0465
-6.607,0.163
-3.405,0.0199
-7.48,0.000631
-5.069,0.182
-9.376,0.758
-6.28,0.277
-7.364,0.0526
-4.146,0.000821
-11.155,0.27
-12.413,0.472
-6.544,0.594
-12.849,0.334
-5.484,0.12
-9.339,0.0491
-8.868,0.00975
-3.347,0.188
-8.867,0.357
-5.889,0.000837
-5.163,0.172
-4.671,0.000652
-5.894,0.0194
-5.214,0.0538
-6.836,0.729
-11.81,0.0987
-6.141,0.121
-5.863,0.0458
-11.994,0.0094
-6.441,0.493
-5.695,0.00603
-4.403,0.00204
-4.977,0.0764
-8.008,0.000155
-6.077,0.0897
-5.553,0.0505
-6.365,0.122
-6.325,0.0153
-5.787,0.369
-8.431,0.794
-8.477,0.00132
-5.587,1.9e-05
-12.768,0.0249
-5.157,0.00461
-4.008,0.105
-8.123,0.0707
-7.781,0.0373
-11.962,0.807
-2.741,0.0452
-4.601,0.0318
-6.452,0.669
-8.485,0.00197
-7.712,0.446
-7.033,0.0843
-4.19,0.582
-6.48,0.0559
-3.678,0.00342
-6.986,0.0202
-12.846,0.00853
-6.254,5.15e-05
-7.31,0.358
-4.688,0.439
-3.799,0.000854
-11.342,0.909
-5.119,0.000769
-3.997,0.0338
-9.097,0.748
-4.838,0.000194
-6.489,8.74e-05
-1.848,0.0224
-5.508,0.0318
-6.289,0.181
-6.365,0.632
-4.503,0.0155
-6.852,0.142
-10.81,0.354
-9.581,0.0108
-8.766,0.0192
-5.303,0.000239
-6.126,0.1
-3.677,0.0189
-5.626,0.0369
-4.935,0.00092
-7.634,0.349
-2.537,0.00239
-2.688,0.00662
-15.091,0.213
-4.465,0.462
-5.59,0.162
-6.01,0.131
-5.274,0.0509
-4.579,0.0527
-5.531,0.00107
-5.213,0.0941
-5.703,0.000218
-8.179,0.195
-7.67,0.326
-6.846,0.673
-5.383,0.167
-6.552,0.0028
-5.81,1.51e-05
-9.919,0.00244
-4.662,0.0151
-6.376,0.0724
-5.524,0.386
-4.253,0.00197
-5.572,5.71e-05
-5.333,0.00191
-9.481,0.715
-4.6,0.000159
-6.671,0.0597
-5.756,0.039
-4.288,0.00975
-6.176,0.248
-9.753,0.749
-6.866,0.435
-4.172,0.000658
-7.611,3.35e-05
-5.608,0.00941
-14.95,0.000172
-6.24,0.117
-6.078,0.05
-5.777,0.163
-5.708,0.00329
-13.126,0.469
-8.533,0.085
-4.647,0.000249
-13.398,0.0726
-5.49,0.16
-5.113,0.0367
-3.717,0.0354
-3.548,0.0511
-4.935,0.246
-4.881,0.173
-5.9,0.00509
-7.952,0.395
-7.957,0.0132
-12.824,0.221
-1.743,0.704
-9.601,0.286
-4.688,0.0232
-4.591,0.0372
-12.778,0.78
-8.799,0.294
-4.881,0.0976
-5.362,0.254
-7.182,0.225
-6.474,0.0144
-5.107,0.00222
-3.508,0.000477
-4.166,0.00086
-3.405,0.00347
-10.433,0.189
-10.319,0.00165
-6.667,0.000646
-12.442,0.116
-6.02,0.023
-9.931,0.558
-3.142,0.0208
-3.511,0.00762
-6.13,0.551
-8.212,0.337
-4.452,0.00635
-6.621,0.000598
-2.793,0.0241
-5.433,0.00935
-7.999,0.887
-5.354,0.199
-7.946,0.644
-6.97,0.363
-10.247,0.533
-8.631,0.000365
-14.528,0.863
-5.931,0.0406
-5.237,0.00154
-5.866,0.00237
-6.737,0.0278
-15.286,0.431
-6.227,0.0325
-9.992,0.157
-7.332,0.172
-5.411,0.0133
-6.578,0.00173
-4.766,0.0348
-5.943,0.0691
-14.451,0.589
-5.756,0.00463
-7.423,0.0066
-5.106,0.00378
-10.872,0.198
-15.913,0.943
-7.332,0.032
-11.225,0.0846
-8.662,0.000989
-14.601,0.896
-7.535,0.381
-7.533,0.00834
-3.608,0.00891
-5.917,0.0134
-7.33,0.696
-9.312,0.0757
-5.034,0.0431
-4.66,0.000654
-2.991,0.000539
-3.805,0.00172
-5.502,0.000248
-3.126,0.00725
-6.146,0.00635
-4.554,0.00736
-6.153,0.325
-13.313,0.261
-3.58,0.00257
-5.499,0.687
-4.78,0.0328
-5.995,0.0172
-9.345,0.136
-11.101,0.0023
-12.825,0.858
-10.0,0.291
-14.072,0.826
-5.967,0.69
-4.266,0.00694
-5.283,0.0142
-31.418,0.989
-37.49,0.953
-25.245,0.983
-20.672,0.99
-31.379,0.993
-16.457,0.957
-20.091,0.906
-34.125,0.995
-27.76,0.986
-22.782,0.993
-21.531,0.987
-7.526,0.939
-25.23,0.994
-28.048,0.995
-21.802,0.995
-5.343,0.0018
-15.064,0.858
-6.117,0.00373
-21.341,0.897
-16.073,0.986
-24.523,0.923
-3.812,0.000767
-14.63,0.978
-16.304,0.909
-28.347,0.993
-29.318,0.992
-14.403,0.966
-19.932,0.974
-23.818,0.992
-30.917,0.993
-23.485,0.946
-20.518,0.967
-31.319,0.977
-21.079,0.976
-4.672,0.0078
-28.399,0.89
-2.688,0.000175
-17.546,0.95
-34.468,0.996
-21.136,0.985
-21.211,0.966
-22.296,0.991
-8.982,0.000603
-24.597,0.988
-20.221,0.992
-18.957,0.95
-16.162,0.944
-19.879,0.982
-20.58,0.99
-26.951,0.815
-27.947,0.995
-15.925,0.957
-23.063,0.957
-20.825,0.993
-30.21,0.99
-18.495,0.949
-36.329,0.967
-29.036,0.991
-22.213,0.887
-20.808,0.996
-18.871,0.868
-13.983,0.907
-25.002,0.904
-18.663,0.767
-31.012,0.972
-37.784,0.986
-28.188,0.985
-17.652,0.973
-34.227,0.996
-29.038,0.884
-33.233,0.955
-23.034,0.995
-15.601,0.931
-35.804,0.992
-20.177,0.966
-20.279,0.942
-31.123,0.996
-22.118,0.991
-28.0,0.947
-19.979,0.899
-16.447,0.92
-7.043,4.7e-05
-8.938,0.208
-21.595,0.84
-31.733,0.987
-23.777,0.991
-28.011,0.959
-12.266,0.982
-2.981,0.000849
-24.265,0.868
-19.035,0.994
-3.624,0.000508
-17.582,0.592
-4.764,0.00246
-7.852,0.000463
-18.668,0.851
-16.339,0.95
-9.051,0.82
-11.888,0.551
-34.667,0.996
-19.752,0.993
-24.895,0.987
-24.829,0.984
-14.064,0.914
-9.103,0.00636
-17.959,0.906
-20.493,0.276
-10.892,0.531
-17.389,0.974
-20.987,0.955
-15.216,0.514
-21.773,0.994
-16.032,0.988
-17.769,0.701
-30.073,0.995
-22.437,0.965
-33.327,0.994
-23.084,0.959
-37.468,0.983
-26.527,0.95
-15.779,0.883
-31.873,0.995
-44.387,0.988
-5.087,7.35e-06
-4.098,1.84e-05
-4.617,0.000205
-16.934,0.948
-22.644,0.983
-19.612,0.949
-17.241,0.894
-19.784,0.977
-20.114,0.982
-16.658,0.908
-17.905,0.92
-19.247,0.963
-18.129,0.955
-17.862,0.953
-18.12,0.968
-18.683,0.96
-20.45,0.956
-18.012,0.994
-18.132,0.933
-25.971,0.989
-18.366,0.992
-23.018,0.99
-20.504,0.914
-13.824,0.906
-11.281,0.843
-22.381,0.993
-18.021,0.984
-13.256,0.976
-22.083,0.567
-25.985,0.996
-13.184,0.959
-17.314,0.955
-35.074,0.992
-21.659,0.836
-15.904,0.902
-22.124,0.994
-24.894,0.961
-16.995,0.791
-17.053,0.961
-24.771,0.988
-25.036,0.886
-34.138,0.994
-19.722,0.669
-16.348,0.901
-21.515,0.99
-2.349,0.0135
-14.53,0.981
-22.335,0.979
-5.726,0.00093
-6.141,5.94e-05
-3.889,1.58e-05
-25.765,0.978
-4.46,0.0166
-6.491,0.0314
-29.299,0.897
-26.061,0.929
-12.774,0.995
-36.457,0.986
-27.716,0.985
-22.974,0.906
-32.156,0.948
-17.912,0.955
-36.877,0.994
-18.118,0.952
-23.974,0.983
-29.026,0.988
-7.109,0.000137
-19.413,0.993
-10.493,0.796
-24.136,0.989
-17.34,0.991
-22.882,0.957
-4.82,3.45e-05
-3.143,0.00202
-19.253,0.785
-16.461,0.925
-25.477,0.921
-28.192,0.994
-25.843,0.995
-20.238,0.991
-29.223,0.995
-7.022,0.732
-5.895,0.775
-8.42,0.904
-9.519,0.597
-5.737,0.711
-6.715,0.875
-10.142,0.924
-5.696,0.297
-6.06,0.687
-5.807,0.668
-11.967,0.914
-9.078,0.9
-4.428,0.511
-4.599,0.107
-10.886,0.911
-6.105,0.722
-10.54,0.103
-5.2,0.83
-6.178,0.86
-10.254,0.791
-7.35,0.907
-11.446,0.924
-5.225,0.833
-4.946,0.878
-15.388,0.794
-6.011,0.639
-6.668,0.878
-4.169,0.741
-11.189,0.912
-7.298,0.835
-11.962,0.736
-6.839,0.917
-3.429,0.586
-5.82,0.778
-5.573,0.819
-5.842,0.649
-5.073,0.853
-11.288,0.898
-11.339,0.908
-10.902,0.886
-4.52,0.788
-6.16,0.771
-5.761,0.837
-5.945,0.718
-3.39,0.823
-6.899,0.743
-9.029,0.889
-8.764,0.887
-5.388,0.688
-10.378,0.934
-3.58,0.84
-5.754,0.667
-10.92,0.944
-5.802,0.814
-5.929,0.745
-3.455,0.885
-15.884,0.807
-5.883,0.826
-6.463,0.876
-5.781,0.776
-6.139,0.79
-6.911,0.876
-9.501,0.937
-5.157,0.892
-12.317,0.855
-5.928,0.825
-11.027,0.735
-4.979,0.722
-8.716,0.332
-6.38,0.798
-8.558,0.2
-10.258,0.304
-5.5,0.677
-10.282,0.847
-6.488,0.812
-3.562,0.854
-19.665,0.829
-9.271,0.756
-4.457,0.801
-2.986,0.82
-5.599,0.694
-7.334,0.93
-10.684,0.744
-6.638,0.0861
-7.48,0.863
-11.091,0.669
-7.04,0.888
-6.228,0.647
-5.907,0.765
-9.993,0.888
-10.756,0.937
-2.612,0.788
-5.903,0.799
-5.989,0.874
-4.218,0.85
-5.732,0.786
-3.332,0.826
-6.882,0.703
-11.366,0.823
-8.686,0.903
-12.183,0.858
-6.949,0.896
-8.676,0.87
-17.088,0.821
-4.18,0.862
-6.474,0.806
-9.554,0.903
-6.827,0.823
-6.394,0.767
-7.381,0.878
-10.183,0.864
-6.685,0.833
-10.919,0.729
-5.958,0.836
-4.481,0.85
-6.327,0.751
-4.581,0.734
-7.952,0.925
-10.897,0.931
-7.123,0.898
-7.257,0.88
-6.232,0.85
-10.006,0.875
-7.583,0.899
-5.086,0.914
-5.352,0.826
-6.381,0.856
-5.489,0.912
-9.632,0.831
-8.668,0.882
-8.972,0.904
-9.375,0.883
-6.1,0.826
-9.876,0.841
-8.335,0.889
-14.989,0.832
-8.602,0.905
-12.36,0.432
-6.64,0.836
-11.352,0.816
-10.434,0.768
-6.17,0.794
-11.028,0.853
-8.937,0.9
-10.681,0.892
-6.778,0.918
-5.713,0.802
-6.91,0.844
-6.543,0.86
-15.407,0.826
-2.252,0.799
-5.842,0.846
-7.141,0.17
-9.725,0.922
-4.907,0.863
-14.276,0.794
-6.087,0.819
-4.217,0.733
-4.282,0.814
-7.49,0.853
-5.363,0.815
-11.619,0.792
-11.585,0.777
-9.349,0.939
-11.131,0.82
-10.781,0.761
-2.352,0.756
-10.572,0.849
-10.683,0.682
-11.442,0.276
-5.236,0.744
-7.802,0.885
-4.276,0.825
-2.661,0.81
-9.795,0.726
-4.244,0.821
-2.525,0.786
-12.283,0.913
-11.188,0.663
-11.583,0.808
-7.582,0.886
-17.303,0.929
-10.516,0.731
-10.945,0.724
-11.249,0.726
-8.012,0.936
-11.545,0.691
-3.819,0.714
-6.769,0.126
-3.051,0.857
-10.494,0.689
-4.968,0.704
-5.39,0.709
-5.015,0.762
-3.616,0.877
-8.053,0.801
-12.039,0.774
-3.429,0.737
-13.374,0.852
-10.777,0.842
-11.26,0.668
-10.942,0.648
-4.24,0.831
-11.24,0.858
-7.155,0.854
-8.263,0.754
-5.36,0.92
-13.678,0.764
-2.754,0.757
-3.697,0.814
-11.112,0.653
-5.433,0.801
-5.187,0.874
-5.256,0.677
-5.792,0.916
-10.983,0.849
-13.787,0.8
-8.634,0.838
-10.986,0.724
-5.084,0.91
-8.687,0.85
-3.043,0.839
-10.215,0.807
-9.33,0.808
-2.778,0.792
-5.877,0.854
-3.75,0.778
-11.752,0.751
-8.051,0.554
-8.758,0.733
-2.805,0.837
-6.269,0.924
-8.588,0.633
-4.448,0.827
-3.947,0.872
-6.945,0.899
-5.904,0.82
-5.746,0.91
-10.146,0.804
-3.827,0.858
-8.617,0.882
-10.605,0.846
-5.581,0.837
-16.402,0.581
-5.429,0.784
-12.059,0.716
-4.536,0.815
-6.373,0.87
-5.627,0.86
-4.46,0.75
-5.054,0.862
-4.986,0.761
-7.026,0.804
-6.718,0.898
-5.02,0.881
-5.644,0.826
-21.167,0.943
-5.57,0.772
-10.568,0.593
-14.303,0.808
-4.583,0.825
-10.205,0.801
-14.402,0.712
-10.281,0.797
-9.536,0.505
-20.569,0.942
-6.358,0.846
-6.221,0.909
-10.914,0.798
-4.965,0.882
-11.362,0.646
-6.11,0.916
-6.984,0.908
-15.762,0.879
-8.937,0.766
-16.361,0.863
-5.789,0.152
-7.104,0.742
-6.2,0.783
-8.451,0.284
-5.483,0.886
-7.579,0.867
-4.873,0.8
-11.43,0.675
-3.946,0.83
-5.225,0.776
-10.558,0.863
-7.016,0.769
-12.201,0.825
-6.926,0.908
-2.456,0.795
-10.502,0.766
-5.269,0.854
-3.517,0.743
-7.851,0.911
-5.366,0.873
-9.375,0.902
-9.195,0.756
-4.4,0.855
-7.898,0.87
-5.547,0.588
-6.112,0.877
-11.082,0.788
-2.587,0.721
-10.742,0.826
-9.352,0.875
-12.029,0.875
-5.769,0.825
-8.767,0.842
-17.777,0.831
-15.434,0.862
-9.507,0.778
-10.522,0.82
-6.905,0.798
-4.857,0.755
-11.019,0.847
-18.526,0.82
-3.258,0.728
-7.097,0.891
-15.784,0.82
-5.166,0.894
-5.734,0.798
-15.49,0.704
-7.447,0.795
-10.811,0.803
-12.027,0.71
-4.997,0.381
-12.58,0.83
-10.842,0.761
-10.558,0.918
-10.326,0.778
-6.609,0.842
-8.141,0.76
-9.518,0.828
-12.306,0.784
-5.235,0.73
-5.741,0.92
-5.454,0.883
-3.807,0.812
-8.865,0.88
-6.405,0.322
-12.652,0.806
-10.361,0.831
-9.915,0.765
-13.411,0.586
-11.673,0.651
-14.183,0.815
-13.762,0.75
-11.637,0.783
-5.143,0.911
-16.274,0.849
-6.868,0.797
-10.253,0.767
-10.66,0.791
-4.813,0.597
-12.704,0.736
-10.756,0.826
-9.497,0.896
-4.8,0.872
-5.434,0.837
-13.162,0.835
-8.409,0.164
-14.586,0.797
-4.645,0.799
-5.178,0.877
-16.651,0.896
-6.273,0.872
-12.58,0.779
-10.121,0.818
-6.425,0.847
-10.143,0.787
-17.365,0.908
-7.492,0.779
-13.096,0.691
-11.517,0.738
-5.958,0.915
-11.618,0.82
-15.557,0.921
-11.464,0.798
-6.966,0.788
-9.606,0.779
-6.665,0.909
-5.892,0.916
-5.844,0.486
-10.668,0.864
-11.733,0.743
-10.401,0.793
-17.987,0.938
-10.388,0.818
-13.869,0.822
-13.175,0.781
-14.94,0.759
-10.482,0.903
-11.541,0.763
-16.676,0.896
-16.527,0.858
-3.537,0.822
-16.98,0.872
-9.161,0.924
-15.574,0.89
-10.455,0.359
-8.447,0.719
-14.447,0.748
-6.221,0.92
-3.903,0.766
-10.733,0.812
-7.945,0.88
-6.886,0.85
-8.578,0.741
-9.28,0.863
-5.273,0.857
-14.376,0.725
-11.624,0.824
-5.154,0.534
-17.523,0.882
-5.286,0.842
-15.735,0.918
-1.643,0.381
-5.121,0.875
-7.7,0.928
-8.268,0.917
-6.768,0.88
-5.427,0.89
-7.044,0.905
-4.881,0.861
-6.9,0.762
-13.405,0.333
-6.691,0.884
-6.652,0.582
-7.1,0.687
-7.322,0.902
-12.098,0.794
-13.286,0.766
-7.024,0.76
-4.252,0.827
-5.695,0.56
-10.705,0.702
-19.422,0.844
-4.98,0.869
-17.221,0.881
-6.405,0.826
-2.797,0.818
-9.627,0.897
-11.219,0.804
-16.73,0.893
-7.88,0.795
-4.505,0.888
-10.507,0.689
-5.02,0.875
-13.355,0.727
-16.482,0.902
-5.066,0.751
-8.66,0.773
-12.249,0.821
-11.806,0.895
-16.73,0.843
-8.58,0.648
-5.268,0.885
-16.505,0.912
-5.185,0.791
-11.514,0.597
-6.113,0.223
-6.634,0.846
-14.064,0.284
-2.79,0.751
-5.111,0.879
-8.326,0.811
-6.971,0.681
-17.785,0.896
-8.878,0.745
-13.213,0.906
-4.965,0.813
-8.975,0.863
-9.442,0.842
-7.854,0.855
-7.802,0.877
-7.215,0.746
-17.571,0.861
-8.973,0.775
-9.034,0.905
-21.451,0.926
-8.803,0.916
-9.31,0.909
-7.634,0.827
-14.35,0.753
-13.297,0.812
-8.728,0.72
-16.365,0.866
-4.22,0.82
-12.987,0.754
-3.242,0.737
-5.91,0.76
-11.712,0.91
-10.237,0.142
-17.23,0.898
-10.492,0.819
-10.155,0.84
-9.184,0.813
-5.289,0.776
-11.276,0.82
-16.865,0.835
-6.475,0.806
-9.718,0.885
-8.618,0.427
-6.58,0.737
-16.646,0.883
-5.675,0.883
-4.54,0.865
-10.461,0.655
-3.648,0.766
-8.318,0.9
-16.892,0.883
-7.23,0.906
-11.251,0.914
-17.783,0.912
-13.817,0.758
-14.268,0.642
-5.211,0.843
-12.698,0.144
-6.846,0.785
-6.196,0.83
-17.692,0.792
-4.201,0.873
-7.032,0.82
-7.245,0.923
-6.368,0.923
-5.581,0.813
-5.489,0.854
-11.305,0.672
-8.857,0.853
-15.357,0.769
-18.675,0.89
-12.487,0.789
-17.777,0.803
-10.011,0.802
-9.336,0.854
-7.166,0.798
-6.036,0.531
-6.866,0.903
-14.625,0.595
-6.672,0.915
-5.552,0.859
-4.243,0.876
-16.6,0.897
-9.125,0.892
-6.168,0.755
-14.014,0.491
-6.196,0.729
-7.453,0.817
-9.379,0.695
-10.999,0.857
-8.599,0.811
-7.872,0.755
-8.158,0.686
-5.733,0.728
-4.955,0.798
-2.505,0.688
-13.746,0.831
-3.815,0.863
-7.492,0.814
-8.725,0.82
-16.312,0.81
-4.076,0.896
-7.337,0.805
-6.817,0.877
-2.977,0.781
-9.595,0.877
-4.763,0.879
-5.082,0.778
-4.563,0.818
-19.623,0.913
-7.994,0.806
-9.234,0.758
-9.264,0.764
-6.988,0.891
-4.93,0.759
-6.854,0.738
-10.335,0.894
-4.938,0.42
-10.42,0.913
-10.017,0.682
-5.386,0.751
-7.489,0.799
-10.148,0.885
-7.347,0.889
-10.126,0.876
-8.21,0.855
-9.466,0.771
-11.032,0.809
-9.031,0.718
-8.323,0.81
-8.761,0.362
-7.648,0.81
-10.744,0.893
-9.098,0.814
-7.63,0.899
-8.029,0.776
-7.287,0.871
-19.419,0.854
-5.005,0.375
-9.848,0.804
-5.047,0.832
-6.717,0.834
-12.188,0.8
-10.651,0.861
-11.078,0.887
-5.281,0.782
-10.055,0.913
-11.022,0.811
-11.017,0.905
-7.991,0.818
-6.658,0.826
-2.835,0.812
-9.915,0.924
-2.498,0.768
-10.253,0.757
-19.636,0.895
-9.094,0.794
-7.966,0.836
-6.385,0.816
-19.389,0.937
-2.371,0.756
-11.209,0.813
-9.05,0.903
-7.425,0.806
-12.239,0.905
-9.479,0.769
-18.52,0.919
-9.837,0.891
-16.142,0.818
-8.08,0.0416
-5.8,0.774
-8.675,0.837
-11.858,0.863
-11.624,0.965
-7.197,0.884
-7.983,0.862
-11.039,0.865
-15.167,0.701
-13.454,0.865
-3.052,0.786
-10.354,0.924
-16.242,0.932
-11.823,0.912
-12.216,0.87
-14.422,0.911
-5.123,0.855
-8.211,0.737
-11.572,0.779
-6.497,0.798
-8.597,0.849
-4.215,0.731
-13.6,0.912
-5.878,0.798
-10.511,0.768
-7.132,0.851
-18.952,0.661
-10.569,0.842
-10.867,0.84
-6.785,0.714
-10.091,0.717
-12.004,0.869
-5.395,0.762
-6.483,0.784
-8.682,0.841
-0.912,0.849
-11.849,0.804
-11.302,0.805
-5.3,0.201
-7.52,0.718
-6.543,0.831
-11.374,0.842
-12.218,0.878
-17.055,0.899
-4.747,0.754
-17.185,0.839
-11.492,0.857
-17.391,0.92
-12.79,0.912
-16.13,0.917
-13.559,0.885
-3.616,0.803
-5.611,0.856
-10.725,0.785
-3.572,0.811
-8.144,0.917
-5.05,0.819
-16.001,0.857
-2.343,0.682
-17.539,0.938
-16.385,0.93
-16.73,0.924
-16.416,0.916
-5.839,0.757
-17.413,0.914
-6.981,0.0127
-8.606,0.429
-18.643,0.851
-5.46,0.912
-6.801,0.847
-4.837,0.874
-8.853,0.858
-17.46,0.907
-17.123,0.375
-17.629,0.869
-12.171,0.88
-13.098,0.924
-5.524,0.876
-11.095,0.905
-8.209,0.866
-19.336,0.852
-11.209,0.841
-5.178,0.885
-2.185,0.802
-3.782,0.842
-8.944,0.739
-10.909,0.778
-7.255,0.721
-17.235,0.944
-14.456,0.795
-12.244,0.861
-11.53,0.844
-8.084,0.928
-12.144,0.815
-8.009,0.811
-13.8,0.741
-17.11,0.918
-9.009,0.902
-5.16,0.887
-6.054,0.399
-5.37,0.911
-11.817,0.855
-8.634,0.879
-14.823,0.904
-10.624,0.286
-6.741,0.928
-17.074,0.933
-11.256,0.896
-3.475,0.786
-9.574,0.8
-22.334,0.926
-6.458,0.742
-10.316,0.782
-7.526,0.855
-8.359,0.873
-12.654,0.756
-11.552,0.924
-6.725,0.663
-6.025,0.875
-16.083,0.802
-15.95,0.93
-11.275,0.827
-11.53,0.539
-11.506,0.753
-11.27,0.803
-8.924,0.164
-17.116,0.928
-17.793,0.926
-6.109,0.477
-6.363,0.766
-16.975,0.931
-8.746,0.889
-11.594,0.833
-11.517,0.837
-11.129,0.813
-15.748,0.833
-13.327,0.85
-19.196,0.888
-7.737,0.867
-7.808,0.835
-13.564,0.684
-16.662,0.921
-11.429,0.912
-18.4,0.907
-16.25,0.871
-16.968,0.925
-12.622,0.857
-5.611,0.753
-8.223,0.87
-14.237,0.821
-5.642,0.859
-4.108,0.894
-7.136,0.791
-12.352,0.815
-10.165,0.432
-7.692,0.831
-6.151,0.498
-10.656,0.838
-9.152,0.792
-7.117,0.862
-19.479,0.955
-5.931,0.765
-6.639,0.853
-9.334,0.949
-7.772,0.872
-10.141,0.893
-18.944,0.331
-7.471,0.829
-11.191,0.85
-13.391,0.924
-8.592,0.894
-9.127,0.877
-7.078,0.914
-11.355,0.839
-10.791,0.807
-14.702,0.571
-11.368,0.803
-7.157,0.841
-8.329,0.816
-10.517,0.856
-8.14,0.905
-6.803,0.821
-12.207,0.691
-7.808,0.848
-11.271,0.823
-4.527,0.885
-14.62,0.8
-9.398,0.859
-7.871,0.86
-5.46,0.663
-8.451,0.931
-8.59,0.848
-11.283,0.821
-14.616,0.778
-3.987,0.819
-10.292,0.881
-10.404,0.769
-4.726,0.83
-11.621,0.904
-20.283,0.701
-9.418,0.934
-9.431,0.891
-10.604,0.918
-11.83,0.757
-4.688,0.676
-8.587,0.843
-8.002,0.875
-15.166,0.441
-8.684,0.78
-8.107,0.918
-10.886,0.742
-8.202,0.848
-12.775,0.768
-15.527,0.818
-4.0,0.798
-10.054,0.798
-8.899,0.882
-8.629,0.877
-8.222,0.846
-17.869,0.774
-12.485,0.82
-19.463,0.753
-15.918,0.834
-12.61,0.495
-7.558,0.872
-7.981,0.852
-11.411,0.85
-10.37,0.783
-9.519,0.753
-16.506,0.795
-6.271,0.772
-10.951,0.812
-4.91,0.777
-12.576,0.788
-10.865,0.866
-4.317,0.658
-7.69,0.868
-16.267,0.899
-22.033,0.919
-16.683,0.792
-7.953,0.925
-3.87,0.837
-8.481,0.804
-8.13,0.869
-6.249,0.842
-17.596,0.879
-4.736,0.772
-3.743,0.828
-9.779,0.764
-11.263,0.731
-16.327,0.826
-11.488,0.859
-6.339,0.862
-3.651,0.856
-3.667,0.818
-9.892,0.836
-16.795,0.777
-8.659,0.89
-8.679,0.863
-13.367,0.806
-3.436,0.837
-9.99,0.938
-12.249,0.848
-8.046,0.928
-9.049,0.767
-7.591,0.804
-14.321,0.467
-11.149,0.821
-14.377,0.798
-9.105,0.794
-4.654,0.764
-18.476,0.836
-6.254,0.697
-12.36,0.738
-9.608,0.667
-7.1,0.816
-1.613,0.276
-6.323,0.826
-7.294,0.737
-14.171,0.819
-7.005,0.774
-6.554,0.938
-17.523,0.941
-8.828,0.878
-7.035,0.883
-3.858,0.817
-10.63,0.819
-7.502,0.867
-8.428,0.845
-22.677,0.85
-5.42,0.696
-5.629,0.703
-8.093,0.703
-14.08,0.889
-15.184,0.863
-14.821,0.756
-13.996,0.826
-5.127,0.833
-4.52,0.712
-18.053,0.877
-13.28,0.631
-15.734,0.818
-7.314,0.84
-14.764,0.814
-7.932,0.159
-10.136,0.907
-5.176,0.792
-9.841,0.929
-7.544,0.895
-5.971,0.821
-7.009,0.909
-5.982,0.8
-17.011,0.858
-10.017,0.859
-12.616,0.798
-17.056,0.737
-7.654,0.893
-12.475,0.832
-20.827,0.804
-6.542,0.929
-8.597,0.902
-6.842,0.826
-11.139,0.811
-5.347,0.813
-12.838,0.905
-7.179,0.826
-9.246,0.921
-13.798,0.776
-18.038,0.828
-14.043,0.833
-8.656,0.826
-13.469,0.79
-6.299,0.876
-11.247,0.849
-6.785,0.813
-5.01,0.865
-8.376,0.349
-14.843,0.904
-14.954,0.751
-4.832,0.783
-8.852,0.862
-6.251,0.906
-13.363,0.582
-15.457,0.912
-7.616,0.879
-13.26,0.93
-5.909,0.739
-10.845,0.831
-11.226,0.895
-6.587,0.949
-7.741,0.901
-5.09,0.775
-8.065,0.866
-6.681,0.688
-15.79,0.79
-3.545,0.823
-14.169,0.971
-9.977,0.792
-14.801,0.799
-5.729,0.758
-6.54,0.718
-6.673,0.868
-10.194,0.699
-7.588,0.735
-7.941,0.829
-5.071,0.774
-8.36,0.658
-9.915,0.926
-10.433,0.199
-4.683,0.829
-20.212,0.934
-11.469,0.81
-11.024,0.89
-6.514,0.85
-9.394,0.841
-17.764,0.844
-9.178,0.857
-9.023,0.705
-13.291,0.135
-5.926,0.749
-7.555,0.883
-10.827,0.856
-5.26,0.718
-7.371,0.955
-6.822,0.781
-13.306,0.858
-8.953,0.864
-10.142,0.597
-7.997,0.8
-14.494,0.511
-4.96,0.861
-20.504,0.945
-11.814,0.767
-10.694,0.924
-14.676,0.741
-4.849,0.705
-9.023,0.909
-5.637,0.801
-20.057,0.946
-8.094,0.871
-4.668,0.696
-8.299,0.789
-8.368,0.931
-3.467,0.823
-12.586,0.888
-10.61,0.881
-9.33,0.138
-14.874,0.803
-6.604,0.935
-5.863,0.865
-13.019,0.817
-10.02,0.814
-9.501,0.915
-9.204,0.891
-8.833,0.843
-6.74,0.759
-14.334,0.9
-11.171,0.808
-10.342,0.851
-13.234,0.914
-4.686,0.811
-7.835,0.779
-13.383,0.911
-12.983,0.885
-14.632,0.768
-8.809,0.778
-15.738,0.846
-5.755,0.858
-15.095,0.914
-13.563,0.542
-8.294,0.74
-4.699,0.694
-6.91,0.7
-17.476,0.896
-10.038,0.772
-9.806,0.852
-25.07,0.7
-7.1,0.95
-8.658,0.911
-11.342,0.916
-22.972,0.693
-8.171,0.664
-12.371,0.909
-10.691,0.603
-9.054,0.675
-8.55,0.698
-8.131,0.872
-10.563,0.928
-24.251,0.912
-7.333,0.941
-7.381,0.797
